"일련번호","콘텐츠명","소셜네트워크명","등록일시","공유타입"
11549,"성읍녹차마을","facebook","2019-12-31","contents"
11554,"우도(해양도립공원)","facebook","2020-01-01","contents"
11555,"서귀포겨울바다 국제펭귄수영대회","facebook","2020-01-01","contents"
11556,"마노르블랑 동백꽃축제","kakaostory","2020-01-01","contents"
11557,"모시란","kakaostory","2020-01-01","contents"
11558,"백약이오름","kakaostory","2020-01-01","contents"
11559,"제주러브랜드","facebook","2020-01-01","contents"
11560,"나미송 머무는 곳","kakaostory","2020-01-01","contents"
11561,"제주커피박물관 바움 Baum","kakaostory","2020-01-01","contents"
11562,"형제해안도로","twitter","2020-01-01","contents"
11563,"곱은달사진관","facebook","2020-01-02","contents"
11564,"마린파크","kakaostory","2020-01-02","contents"
11565,"맛있는 음식에 여행의 기쁨은 두 배! <제주 식도락 여행>","kakaostory","2020-01-02","contents"
11566,"제주윈터페스티벌","facebook","2020-01-02","contents"
11567,"세리월드 테마파크","kakaostory","2020-01-02","contents"
11568,"제주실탄사격장","kakaostory","2020-01-02","contents"
11569,"한복쉐어","facebook","2020-01-02","contents"
11570,"형제해안도로","kakaostory","2020-01-02","contents"
11571,"다랑쉬오름(월랑봉)","kakaostory","2020-01-02","contents"
11572,"어승생","facebook","2020-01-02","contents"
11573,"제주윈터페스티벌","kakaostory","2020-01-02","contents"
11574,"제주윈터페스티벌","kakaostory","2020-01-02","contents"
11575,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2020-01-03","contents"
11576,"2018년 3월에 놓치지 말아야 할 관광 10선 <봄 향기 너울거리는 제주>","facebook","2020-01-03","contents"
11577,"제주윈터페스티벌","kakaostory","2020-01-03","contents"
11578,"제주도립김창열미술관","kakaostory","2020-01-03","contents"
11579,"북촌돌하르방미술관","kakaostory","2020-01-03","contents"
11580,"북촌돌하르방미술관","facebook","2020-01-03","contents"
11581,"백록담","kakaostory","2020-01-03","contents"
11582,"렛츠런파크","facebook","2020-01-03","contents"
11583,"렛츠런파크","twitter","2020-01-03","contents"
11584,"렛츠런파크","kakaostory","2020-01-03","contents"
11585,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2020-01-03","contents"
11586,"제주바다체험장","facebook","2020-01-03","contents"
11587,"서귀다원","facebook","2020-01-03","contents"
11588,"제주허브동산","kakaostory","2020-01-03","contents"
11589,"렛츠런파크","kakaostory","2020-01-03","contents"
11590,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2020-01-03","contents"
11591,"사려니숲길","kakaostory","2020-01-04","contents"
11592,"제주레포츠랜드","kakaostory","2020-01-04","contents"
11593,"제주레포츠랜드","kakaostory","2020-01-04","contents"
11594,"제주윈터페스티벌","facebook","2020-01-04","contents"
11595,"수목원길 야시장","kakaostory","2020-01-04","contents"
11596,"제주윈터페스티벌","kakaostory","2020-01-04","contents"
11597,"제주윈터페스티벌","kakaostory","2020-01-04","contents"
11598,"제주윈터페스티벌","kakaostory","2020-01-04","contents"
11599,"제주리조트","kakaostory","2020-01-04","contents"
11600,"제주아이브리조트","kakaostory","2020-01-04","contents"
11601,"함덕해수욕장","kakaostory","2020-01-04","contents"
11602,"함덕해수욕장","kakaostory","2020-01-04","contents"
11603,"카멜리아힐","kakaostory","2020-01-04","contents"
11604,"제주하늘을날다(패러글라이딩)","kakaostory","2020-01-04","contents"
11605,"피어22","kakaostory","2020-01-04","contents"
11606,"피어22","kakaostory","2020-01-04","contents"
11607,"카멜리아힐","kakaostory","2020-01-04","contents"
11608,"제주민속오일시장","kakaostory","2020-01-04","contents"
11609,"더마파크","kakaostory","2020-01-04","contents"
11610,"제주월드21(철거)","twitter","2020-01-04","contents"
11611,"제주월드21(철거)","facebook","2020-01-04","contents"
11612,"휴애리 자연생활공원","kakaostory","2020-01-05","contents"
11613,"휴애리 자연생활공원","facebook","2020-01-05","contents"
11614,"휴애리 자연생활공원","kakaostory","2020-01-05","contents"
11615,"최고집","facebook","2020-01-05","contents"
11616,"제주윈터페스티벌","kakaostory","2020-01-05","contents"
11617,"제주윈터페스티벌","kakaostory","2020-01-05","contents"
11618,"청초밭 억새 친구 동백 축제","kakaostory","2020-01-05","contents"
11619,"제주윈터페스티벌","kakaostory","2020-01-05","contents"
11620,"성산일출봉(UNESCO 세계자연유산)","facebook","2020-01-05","contents"
11621,"천지연폭포","facebook","2020-01-05","contents"
11622,"신창~차귀해안도로","kakaostory","2020-01-05","contents"
11623,"형제해안도로","kakaostory","2020-01-05","contents"
10791,"우진해장국","kakaostory","2019-11-21","contents"
10796,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-21","contents"
10802,"르 쉬느아 (Le Chinois)","kakaostory","2019-11-21","contents"
10806,"동백동산","kakaostory","2019-11-22","contents"
10807,"2022 제주잇쇼(EAT쇼)","facebook","2019-11-22","contents"
10814,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-22","contents"
10815,"휴애리 동백축제","kakaostory","2019-11-22","contents"
10821,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-23","contents"
10822,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-23","contents"
10823,"에코랜드 테마파크","facebook","2019-11-23","contents"
10826,"탭하우스더코너","kakaostory","2019-11-23","contents"
10828,"청초밭 억새 친구 동백 축제","kakaostory","2019-11-23","contents"
10846,"교래자연휴양림","facebook","2019-11-24","contents"
10847,"양가형제","facebook","2019-11-24","contents"
10848,"최남단 모슬포 방어축제","kakaostory","2019-11-24","contents"
10850,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-24","contents"
10852,"용두암","kakaostory","2019-11-24","contents"
10853,"머체왓숲길","facebook","2019-11-24","contents"
10867,"성읍랜드","kakaostory","2019-11-25","contents"
10868,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-25","contents"
10869,"쇠소깍","facebook","2019-11-25","contents"
10870,"제주 크리스마스마켓","kakaostory","2019-11-25","contents"
10872,"휴애리 동백축제","kakaostory","2019-11-25","contents"
10874,"우도(해양도립공원)","facebook","2019-11-26","contents"
10880,"아트제주","kakaostory","2019-11-26","contents"
10886,"카페공작소","facebook","2019-11-26","contents"
10890,"이호테우말등대","kakaostory","2019-11-26","contents"
10891,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2019-11-26","contents"
10892,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-27","contents"
10896,"낭만 가득, 억새길 따라 걷는 제주 가을 여행","kakaostory","2019-11-27","contents"
10899,"한라산소주공장","facebook","2019-11-27","contents"
10901,"소남머리","kakaostory","2019-11-27","contents"
10904,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-27","contents"
10905,"마노르블랑 동백꽃축제","facebook","2019-11-27","contents"
10906,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-27","contents"
10908,"마노르블랑 동백꽃축제","twitter","2019-11-27","contents"
10911,"라마다프라자 제주호텔","facebook","2019-11-28","contents"
10916,"휴애리 동백축제","kakaostory","2019-11-28","contents"
10918,"제주문예회관","facebook","2019-11-28","contents"
10923,"사려니숲길","kakaostory","2019-11-28","contents"
10925,"청초밭 억새 친구 동백 축제","kakaostory","2019-11-28","contents"
10928,"카페글렌코","kakaostory","2019-11-29","contents"
10932,"사려니숲길","kakaostory","2019-11-29","contents"
10941,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-29","contents"
10945,"외돌개","kakaostory","2019-11-29","contents"
10947,"2022 제주잇쇼(EAT쇼)","facebook","2019-11-29","contents"
10949,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-29","contents"
10954,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-30","contents"
10955,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-30","contents"
10956,"만장굴","kakaostory","2019-11-30","contents"
10963,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-30","contents"
10964,"2022 제주잇쇼(EAT쇼)","facebook","2019-11-30","contents"
10971,"군산(군산오름,코메오름)","kakaostory","2019-11-30","contents"
10973,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-30","contents"
10976,"제주실탄사격장","kakaostory","2019-11-30","contents"
10977,"알리사, 리턴 투 원더랜드","kakaostory","2019-12-01","contents"
10981,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-12-01","contents"
10982,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-12-01","contents"
10985,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-12-01","contents"
10988,"2022 제주잇쇼(EAT쇼)","facebook","2019-12-01","contents"
10990,"전농로 서사라문화거리","kakaostory","2019-12-01","contents"
10991,"청수곶자왈","twitter","2019-12-01","contents"
10993,"2022 제주잇쇼(EAT쇼)","facebook","2019-12-01","contents"
10994,"2022 제주잇쇼(EAT쇼)","twitter","2019-12-01","contents"
10995,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-12-01","contents"
10999,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2019-12-01","contents"
11008,"제주 크리스마스마켓","kakaostory","2019-12-02","contents"
11009,"법환포구","facebook","2019-12-02","contents"
11010,"사려니숲길","facebook","2019-12-02","contents"
11011,"제주빅볼랜드","facebook","2019-12-02","contents"
11016,"팜파스그라스","kakaostory","2019-12-02","contents"
11017,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2019-12-02","contents"
11019,"궁대오름(궁대악)","facebook","2019-12-02","contents"
11023,"휴애리 동백축제","kakaostory","2019-12-02","contents"
11024,"새별오름","kakaostory","2019-12-02","contents"
11025,"새별오름","kakaostory","2019-12-02","contents"
11030,"위미리 동백나무군락","kakaostory","2019-12-03","contents"
11038,"비자림","kakaostory","2019-12-03","contents"
11044,"서쪽가게","kakaostory","2019-12-04","contents"
11052,"라이트 아트 페스타[리모델링중]","kakaostory","2019-12-05","contents"
11060,"제주 크리스마스마켓","kakaostory","2019-12-05","contents"
11063,"제주다원 녹차미로공원","kakaostory","2019-12-05","contents"
11073,"생돈우리","kakaostory","2019-12-06","contents"
11077,"최고집","kakaostory","2019-12-06","contents"
11078,"휴양팬션 스위스마을 Swiss Village Pension","kakaostory","2019-12-06","contents"
11080,"어승생승마장 Horseland Jeju","facebook","2019-12-06","contents"
11081,"어승생승마장 Horseland Jeju","twitter","2019-12-06","contents"
11102,"비자림","facebook","2019-12-08","contents"
11105,"애월한담해안산책로","kakaostory","2019-12-08","contents"
11107,"제주 크리스마스마켓","kakaostory","2019-12-08","contents"
11113,"닭머르해안길","kakaostory","2019-12-08","contents"
11126,"제주 크리스마스마켓","kakaostory","2019-12-10","contents"
11132,"제주윈터페스티벌","kakaostory","2019-12-10","contents"
11133,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2019-12-10","contents"
11134,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","facebook","2019-12-10","contents"
11135,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","twitter","2019-12-10","contents"
11140,"제주윈터페스티벌","kakaostory","2019-12-10","contents"
11141,"서귀포 펍크롤(중단)","kakaostory","2019-12-10","contents"
11142,"한라산영실코스","kakaostory","2019-12-11","contents"
11143,"휴애리 동백축제","kakaostory","2019-12-11","contents"
11144,"서귀포유람선","kakaostory","2019-12-11","contents"
11158,"소인국테마파크","kakaostory","2019-12-11","contents"
11160,"바이나흐튼 크리스마스 박물관","kakaostory","2019-12-11","contents"
11161,"바이나흐튼 크리스마스 박물관","kakaostory","2019-12-11","contents"
11163,"사려니숲길","kakaostory","2019-12-12","contents"
11164,"사려니숲길","kakaostory","2019-12-12","contents"
11167,"제주빅볼랜드","kakaostory","2019-12-12","contents"
11168,"제주레포츠랜드","kakaostory","2019-12-12","contents"
11188,"시크릿가든촬영지","kakaostory","2019-12-13","contents"
11189,"제주레포츠랜드","kakaostory","2019-12-13","contents"
11196,"사려니숲길","facebook","2019-12-14","contents"
11227,"제주윈터페스티벌","kakaostory","2019-12-16","contents"
11228,"제주윈터페스티벌","kakaostory","2019-12-16","contents"
11232,"박수기정","kakaostory","2019-12-16","contents"
11233,"박수기정","kakaostory","2019-12-16","contents"
11234,"박수기정","kakaostory","2019-12-16","contents"
11235,"쇠소깍","kakaostory","2019-12-16","contents"
11242,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","twitter","2019-12-17","contents"
10800,"사려니숲길","kakaostory","2019-11-21","contents"
10804,"알리사, 리턴 투 원더랜드","kakaostory","2019-11-22","contents"
10810,"협재해수욕장","kakaostory","2019-11-22","contents"
10816,"한성식당","kakaostory","2019-11-22","contents"
10825,"월정 투명카약","kakaostory","2019-11-23","contents"
10835,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-23","contents"
10836,"제주월드컵경기장","facebook","2019-11-23","contents"
10837,"순례자의교회","facebook","2019-11-23","contents"
10840,"사려니숲길","kakaostory","2019-11-23","contents"
10841,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-24","contents"
10842,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-24","contents"
10843,"신설오름","kakaostory","2019-11-24","contents"
10865,"노리매공원","facebook","2019-11-25","contents"
10887,"2022 제주잇쇼(EAT쇼)","facebook","2019-11-26","contents"
10888,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-26","contents"
10897,"낭만 가득, 억새길 따라 걷는 제주 가을 여행","kakaostory","2019-11-27","contents"
10914,"동문재래시장","kakaostory","2019-11-28","contents"
10915,"SM 디지털아트 뮤지엄","kakaostory","2019-11-28","contents"
10917,"제주곶자왈도립공원","facebook","2019-11-28","contents"
10926,"아트제주","kakaostory","2019-11-29","contents"
10936,"2022 제주잇쇼(EAT쇼)","facebook","2019-11-29","contents"
10939,"새별오름","facebook","2019-11-29","contents"
10940,"2022 제주잇쇼(EAT쇼)","kakaostory","2019-11-29","contents"
10957,"제주 크리스마스마켓","kakaostory","2019-11-30","contents"
